Date,Bitcoin,Gold,ETF,Stock
2015-03-26,248.53199768066406,25.59864616394043,38.86000061035156,27.709888458251953
2015-03-27,247.0290069580078,26.02950096130371,38.845001220703125,27.489089965820312
2015-03-28,252.79800415039062,,,
2015-03-29,242.71299743652344,,,
2015-03-30,247.5260009765625,26.4697265625,39.494998931884766,28.18495750427246
2015-03-31,244.2239990234375,26.44162940979004,39.560001373291016,27.75227165222168
2015-04-01,247.27200317382812,26.347965240478516,39.244998931884766,27.712120056152344
2015-04-02,253.0050048828125,26.79755973815918,39.16999816894531,27.950769424438477
2015-04-03,254.32200622558594,,,
2015-04-04,253.69700622558594,,,
2015-04-05,260.5979919433594,,,
2015-04-06,255.49200439453125,26.703893661499023,,28.40353012084961
2015-04-07,253.17999267578125,26.235567092895508,39.724998474121094,28.104663848876953
2015-04-08,245.02200317382812,26.610219955444336,39.79999923706055,28.013219833374023
2015-04-09,243.67599487304688,26.422897338867188,40.2400016784668,28.227336883544922
2015-04-10,236.07200622558594,26.413532257080078,40.81999969482422,28.3477725982666
2015-04-11,236.552001953125,,,
2015-04-12,236.1529998779297,,,
2015-04-13,224.58700561523438,26.254297256469727,40.900001525878906,28.292016983032227
2015-04-14,219.15899658203125,26.44162940979004,40.525001525878906,28.169343948364258
2015-04-15,223.83299255371094,26.638324737548828,40.91999816894531,28.27640151977539
2015-04-16,228.572998046875,26.14190101623535,40.53499984741211,28.140350341796875
2015-04-17,222.8820037841797,25.814071655273438,39.880001068115234,27.823638916015625
2015-04-18,223.3560028076172,,,
2015-04-19,222.60000610351562,,,
2015-04-20,224.62600708007812,25.7391357421875,40.30500030517578,28.459291458129883
2015-04-21,235.2689971923828,26.104433059692383,40.369998931884766,28.305397033691406
2015-04-22,234.17599487304688,25.711050033569336,40.470001220703125,28.68678855895996
2015-04-23,236.46200561523438,24.980453491210938,40.34000015258789,28.920976638793945
2015-04-24,231.26800537109375,25.270814895629883,40.3650016784668,29.057022094726562
2015-04-25,226.38999938964844,,,
2015-04-26,219.42999267578125,,,
2015-04-27,229.28599548339844,24.97109031677246,40.44499969482422,29.585615158081055
2015-04-28,225.85499572753906,25.10222053527832,39.970001220703125,29.119478225708008
2015-04-29,225.80799865722656,24.746295928955078,39.185001373291016,28.691253662109375
2015-04-30,236.14500427246094,24.27796745300293,38.8849983215332,27.912851333618164
2015-05-01,232.07899475097656,24.652631759643555,,28.76038360595703
2015-05-02,234.92999267578125,,,
2015-05-03,240.35800170898438,,,
2015-05-04,239.01800537109375,24.596431732177734,39.20000076293945,28.704633712768555
2015-05-05,236.12100219726562,24.362272262573242,38.625,28.057825088500977
2015-05-06,229.78199768066406,24.371631622314453,38.1150016784668,27.881633758544922
2015-05-07,237.33399963378906,24.70882797241211,38.27000045776367,28.054086685180664
2015-05-08,243.86300659179688,24.999191284179688,39.084999084472656,28.58265495300293
2015-05-09,241.83200073242188,,,
2015-05-10,240.29600524902344,,,
2015-05-11,242.1580047607422,24.718191146850586,39.21500015258789,28.291486740112305
2015-05-12,241.11199951171875,24.70882797241211,38.744998931884766,28.190710067749023
2015-05-13,236.3769989013672,24.671361923217773,38.46500015258789,28.222057342529297
2015-05-14,236.9290008544922,24.961719512939453,38.720001220703125,28.880516052246094
2015-05-15,237.60499572753906,25.177146911621094,38.540000915527344,28.8402099609375
2015-05-16,236.1529998779297,,,
2015-05-17,236.802001953125,,,
2015-05-18,233.1280059814453,25.39258575439453,38.875,29.15824317932129
2015-05-19,231.94700622558594,25.5705509185791,39.625,29.131372451782227
2015-05-20,234.01800537109375,25.5705509185791,39.76499938964844,29.129127502441406
2015-05-21,235.343994140625,25.45815086364746,39.810001373291016,29.427000045776367
2015-05-22,240.34800720214844,25.308284759521484,39.98500061035156,29.68454933166504
2015-05-23,238.8719940185547,,,
2015-05-24,240.9530029296875,,,
2015-05-25,237.11000061035156,,40.154998779296875,
2015-05-26,237.11599731445312,25.055383682250977,40.005001068115234,29.030580520629883
2015-05-27,237.2830047607422,25.177146911621094,40.22999954223633,29.572580337524414
2015-05-28,237.4080047607422,25.23336410522461,40.11000061035156,29.514354705810547
2015-05-29,237.0959930419922,24.933626174926758,39.54999923706055,29.17839241027832
2015-05-30,233.34500122070312,,,
2015-05-31,230.19000244140625,,,
2015-06-01,222.92599487304688,25.092857360839844,39.79499816894531,29.23662567138672
2015-06-02,225.80299377441406,25.083486557006836,39.130001068115234,29.106733322143555
2015-06-03,225.87399291992188,25.205251693725586,38.92499923706055,29.1425724029541
2015-06-04,224.32400512695312,24.896156311035156,38.55500030517578,28.972349166870117
2015-06-05,224.95199584960938,24.961719512939453,38.744998931884766,28.81332778930664
2015-06-06,225.61900329589844,,,
2015-06-07,222.88099670410156,,,
2015-06-08,228.48899841308594,24.690093994140625,38.275001525878906,28.622961044311523
2015-06-09,229.04800415039062,24.60580062866211,38.02000045776367,28.53784942626953
2015-06-10,228.80299377441406,24.989818572998047,38.439998626708984,28.864845275878906
2015-06-11,229.7050018310547,25.10222053527832,38.720001220703125,28.799890518188477
2015-06-12,229.98199462890625,25.195886611938477,38.40999984741211,28.48186492919922
2015-06-13,232.40199279785156,,,
2015-06-14,233.54299926757812,,,
2015-06-15,236.822998046875,25.23336410522461,38.150001525878906,28.425872802734375
2015-06-16,250.89500427246094,25.177146911621094,38.31999969482422,28.578166961669922
2015-06-17,249.28399658203125,25.167783737182617,38.28499984741211,28.51097869873047
2015-06-18,249.0070037841797,25.336381912231445,38.244998931884766,28.64087677001953
2015-06-19,244.6060028076172,25.664213180541992,38.415000915527344,28.354206085205078
2015-06-20,245.21200561523438,,,
2015-06-21,243.94400024414062,,,
2015-06-22,246.99000549316406,25.898374557495117,38.685001373291016,28.580408096313477
2015-06-23,244.29600524902344,25.945199966430664,39.279998779296875,28.450510025024414
2015-06-24,240.51499938964844,26.17300033569336,39.189998626708984,28.6923885345459
2015-06-25,242.7989959716797,26.21049690246582,39.08000183105469,28.55577278137207
2015-06-26,243.593994140625,26.276119232177734,39.040000915527344,28.38779640197754
2015-06-27,250.99000549316406,,,
2015-06-28,249.01100158691406,,,
2015-06-29,257.0639953613281,25.713659286499023,38.255001068115234,27.890583038330078
2015-06-30,263.0719909667969,25.7324161529541,38.119998931884766,28.092159271240234
2015-07-01,258.6210021972656,25.910520553588867,38.6150016784668,28.354206085205078
2015-07-02,255.41200256347656,25.835525512695312,38.52000045776367,28.318370819091797
2015-07-03,256.33599853515625,,38.42499923706055,
2015-07-04,260.885986328125,,,
2015-07-05,271.9129943847656,,,
2015-07-06,269.0299987792969,25.769906997680664,38.32500076293945,28.219820022583008
2015-07-07,266.2070007324219,26.135498046875,38.099998474121094,28.150392532348633
2015-07-08,270.7850036621094,25.741779327392578,37.810001373291016,27.45161247253418
2015-07-09,269.2279968261719,25.910520553588867,38.2400016784668,26.89169692993164
2015-07-10,284.8940124511719,26.229244232177734,38.314998626708984,27.61063003540039
2015-07-11,293.114990234375,,,
2015-07-12,310.86700439453125,,,
2015-07-13,292.0539855957031,26.379230499267578,39.119998931884766,28.1436710357666
2015-07-14,287.4639892578125,26.463605880737305,39.3650016784668,28.132469177246094
2015-07-15,285.8290100097656,26.088632583618164,39.59000015258789,28.403478622436523
2015-07-16,278.0889892578125,26.05113983154297,40.04999923706055,28.781978607177734
2015-07-17,279.47198486328125,25.87302589416504,40.165000915527344,29.030580520629883
2015-07-18,274.9010009765625,,,
2015-07-19,273.614013671875,,,
2015-07-20,278.9809875488281,25.64804458618164,40.2599983215332,29.579307556152344
2015-07-21,275.8330078125,25.694917678833008,39.849998474121094,29.28366470336914
2015-07-22,277.22198486328125,26.238616943359375,39.689998626708984,28.045127868652344
2015-07-23,276.04901123046875,26.04176139831543,39.415000915527344,28.031686782836914
2015-07-24,288.27801513671875,25.469928741455078,39.119998931884766,27.883869171142578
2015-07-25,288.6969909667969,,,
2015-07-26,292.6860046386719,,,
2015-07-27,293.6239929199219,25.394935607910156,38.209999084472656,27.49641227722168
2015-07-28,294.427001953125,25.779281616210938,38.63999938964844,27.633028030395508
2015-07-29,289.5899963378906,26.238616943359375,39.07500076293945,27.54567527770996
2015-07-30,287.72198486328125,26.454233169555664,39.40999984741211,27.40682029724121
2015-07-31,284.6499938964844,26.651094436645508,39.275001525878906,27.16718101501465
2015-08-01,281.60101318359375,,,
2015-08-02,282.614013671875,,,
2015-08-03,281.22698974609375,26.454233169555664,39.43000030517578,26.526628494262695
2015-08-04,285.2179870605469,26.16362762451172,39.35499954223633,25.675556182861328
2015-08-05,281.8819885253906,25.84489631652832,39.915000915527344,25.845773696899414
2015-08-06,278.5769958496094,25.67616844177246,39.345001220703125,25.902021408081055
2015-08-07,279.5849914550781,25.760528564453125,39.01499938964844,25.989755630493164
2015-08-08,260.99700927734375,,,
2015-08-09,265.0830078125,,,
2015-08-10,264.4700012207031,26.21049690246582,39.39500045776367,26.934677124023438
2015-08-11,270.385986328125,26.36048698425293,38.709999084472656,25.53304672241211
2015-08-12,266.3760070800781,26.463605880737305,37.78499984741211,25.926761627197266
2015-08-13,264.0799865722656,26.86669921875,38.345001220703125,25.906513214111328
2015-08-14,265.67999267578125,26.91357421875,38.41999816894531,26.08875274658203
2015-08-15,261.5509948730469,,,
2015-08-16,258.5069885253906,,,
2015-08-17,257.97601318359375,27.34478187561035,38.66999816894531,26.358734130859375
2015-08-18,211.07899475097656,27.860363006591797,38.814998626708984,26.21023178100586
2015-08-19,226.6840057373047,27.879121780395508,38.17499923706055,25.87502098083496
2015-08-20,235.35000610351562,27.297916412353516,37.345001220703125,25.344066619873047
2015-08-21,232.56900024414062,26.763578414916992,35.875,23.7939453125
2015-08-22,230.38999938964844,,,
2015-08-23,228.16900634765625,,,
2015-08-24,210.4949951171875,25.97614097595215,33.63999938964844,23.200000762939453
2015-08-25,221.60899353027344,24.7293643951416,34.939998626708984,23.33948516845703
2015-08-26,225.83099365234375,25.34807014465332,34.209999084472656,24.678117752075195
2015-08-27,224.7689971923828,25.919897079467773,36.0,25.404809951782227
2015-08-28,231.39599609375,25.87302589416504,36.38999938964844,25.48805046081543
2015-08-29,229.77999877929688,,,
2015-08-30,228.76100158691406,,,
2015-08-31,230.05599975585938,26.013641357421875,36.099998474121094,25.36880874633789
2015-09-01,228.12100219726562,25.33869171142578,35.08000183105469,24.234914779663086
2015-09-02,229.28399658203125,25.994890213012695,35.04499816894531,25.274324417114258
2015-09-03,227.18299865722656,26.294870376586914,36.099998474121094,24.831104278564453
2015-09-04,230.29800415039062,25.807405471801758,35.23500061035156,24.58363151550293
2015-09-05,235.0189971923828,,,
2015-09-06,239.83999633789062,,,
2015-09-07,239.8470001220703,,35.310001373291016,
2015-09-08,243.60699462890625,26.576095581054688,35.60499954223633,25.267566680908203
2015-09-09,238.16799926757812,26.294870376586914,36.119998931884766,24.781612396240234
2015-09-10,238.4770050048828,26.144872665405273,35.40999984741211,25.326065063476562
2015-09-11,240.10699462890625,26.53860092163086,35.084999084472656,25.695039749145508
2015-09-12,235.22900390625,,,
2015-09-13,230.51199340820312,,,
2015-09-14,230.6439971923828,26.47297477722168,35.185001373291016,25.94251251220703
2015-09-15,230.3040008544922,26.52922248840332,35.5099983215332,26.16073989868164
2015-09-16,229.09100341796875,26.641719818115234,35.915000915527344,26.189998626708984
2015-09-17,229.80999755859375,26.86669921875,35.939998626708984,25.629793167114258
2015-09-18,232.97500610351562,26.332361221313477,35.28499984741211,25.524049758911133
2015-09-19,231.4929962158203,,,
2015-09-20,231.21200561523438,,,
2015-09-21,227.0850067138672,26.06051254272461,35.790000915527344,25.920019149780273
2015-09-22,230.6179962158203,25.432430267333984,35.06999969482422,25.512807846069336
2015-09-23,230.2830047607422,25.441808700561523,35.07500076293945,25.71978187561035
2015-09-24,234.5290069580078,25.507431030273438,34.314998626708984,25.872770309448242
2015-09-25,235.1439971923828,25.657529830932617,35.220001220703125,25.807527542114258
2015-09-26,234.33999633789062,,,
2015-09-27,232.7570037841797,,,
2015-09-28,239.14199829101562,24.531784057617188,34.30500030517578,25.29681968688965
2015-09-29,236.68699645996094,24.119007110595703,33.96500015258789,24.536378860473633
2015-09-30,236.05999755859375,24.48487663269043,34.84000015258789,24.81536102294922
2015-10-01,237.5489959716797,24.813222885131836,34.709999084472656,24.653379440307617
2015-10-02,237.29299926757812,24.944555282592773,34.654998779296875,24.833358764648438
2015-10-03,238.72999572753906,,,
2015-10-04,238.25900268554688,,,
2015-10-05,240.38299560546875,25.732580184936523,35.8849983215332,24.923357009887695
2015-10-06,246.06300354003906,25.282276153564453,35.88999938964844,25.04258918762207
2015-10-07,242.968994140625,25.882678985595703,35.98500061035156,24.923357009887695
2015-10-08,242.3040008544922,26.15472412109375,36.130001068115234,24.6353759765625
2015-10-09,243.93099975585938,26.126583099365234,36.255001068115234,25.224828720092773
2015-10-10,244.9409942626953,,,
2015-10-11,247.0500030517578,,,
2015-10-12,245.30799865722656,26.211015701293945,36.185001373291016,25.107831954956055
2015-10-13,249.50799560546875,25.845151901245117,36.064998626708984,25.15057945251465
2015-10-14,251.98899841308594,25.197847366333008,35.51499938964844,24.79511070251465
2015-10-15,254.32000732421875,25.535572052001953,35.93000030517578,25.16633415222168
2015-10-16,262.8689880371094,25.676294326782227,36.400001525878906,24.981849670410156
2015-10-17,270.6400146484375,,,
2015-10-18,261.64300537109375,,,
2015-10-19,263.43701171875,25.807628631591797,36.48500061035156,25.137075424194336
2015-10-20,269.4630126953125,26.15472412109375,36.3849983215332,25.596038818359375
2015-10-21,266.2720031738281,26.16411018371582,36.43000030517578,25.593795776367188
2015-10-22,274.02301025390625,26.060911178588867,37.26499938964844,25.985258102416992
2015-10-23,276.4960021972656,26.18287467956543,38.084999084472656,26.79069709777832
2015-10-24,281.65399169921875,,,
2015-10-25,283.67999267578125,,,
2015-10-26,285.29998779296875,26.04215431213379,38.0099983215332,25.935768127441406
2015-10-27,293.7879943847656,25.48866844177246,37.72999954223633,25.771533966064453
2015-10-28,304.6180114746094,25.845151901245117,38.04999923706055,26.833438873291016
2015-10-29,313.8550109863281,25.282276153564453,38.31999969482422,27.11691665649414
2015-10-30,328.0150146484375,25.50743293762207,38.150001525878906,26.885183334350586
2015-10-31,314.1659851074219,,,
2015-11-01,325.4309997558594,,,
2015-11-02,361.1889953613281,25.723194122314453,38.209999084472656,27.263151168823242
2015-11-03,403.4169921875,25.788860321044922,38.630001068115234,27.57587242126465
2015-11-04,411.56298828125,25.695053100585938,38.875,27.447633743286133
2015-11-05,386.35400390625,25.57309913635254,38.744998931884766,27.32110595703125
2015-11-06,374.4700012207031,25.50743293762207,38.994998931884766,27.352733612060547
2015-11-07,386.48199462890625,,,
2015-11-08,373.3680114746094,,,
2015-11-09,380.2569885253906,25.104040145874023,38.60499954223633,27.242021560668945
2015-11-10,336.8190002441406,25.741952896118164,38.8650016784668,26.383440017700195
2015-11-11,311.0840148925781,26.032772064208984,38.89500045776367,26.23431968688965
2015-11-12,338.1520080566406,25.432382583618164,38.40999984741211,26.146194458007812
2015-11-13,336.75299072265625,25.150938034057617,38.06999969482422,25.382509231567383
2015-11-14,332.906005859375,,,
2015-11-15,320.1659851074219,,,
2015-11-16,330.7510070800781,25.741952896118164,38.11000061035156,25.79824447631836
2015-11-17,335.093994140625,25.723194122314453,39.064998626708984,25.687538146972656
2015-11-18,334.5899963378906,26.18287467956543,39.060001373291016,26.500934600830078
2015-11-19,326.14898681640625,26.239154815673828,39.064998626708984,26.837583541870117
2015-11-20,322.0220031738281,26.379873275756836,39.459999084472656,26.955080032348633
2015-11-21,326.927001953125,,,
2015-11-22,324.5360107421875,,,
2015-11-23,323.0459899902344,26.5018367767334,39.57500076293945,26.604867935180664
2015-11-24,320.0459899902344,26.802032470703125,39.189998626708984,26.86017417907715
2015-11-25,328.20599365234375,27.055320739746094,39.525001525878906,26.66812515258789
2015-11-26,352.6839904785156,,39.73500061035156,
2015-11-27,358.0419921875,27.055320739746094,39.6150016784668,26.61842155456543
2015-11-28,357.3810119628906,,,
2015-11-29,371.29400634765625,,,
2015-11-30,377.3210144042969,26.792652130126953,39.650001525878906,26.729135513305664
2015-12-01,362.4880065917969,27.17727279663086,39.630001068115234,26.512226104736328
2015-12-02,359.18701171875,26.71760368347168,39.79499816894531,26.272720336914062
2015-12-03,361.0459899902344,26.248537063598633,38.244998931884766,26.02870750427246
2015-12-04,363.1830139160156,26.802032470703125,38.27000045776367,26.894075393676758
2015-12-05,388.9490051269531,,,
2015-12-06,388.7829895019531,,,
2015-12-07,395.5360107421875,26.726978302001953,38.30500030517578,26.724613189697266
2015-12-08,415.56298828125,26.19225311279297,37.88999938964844,26.71331787109375
2015-12-09,417.56298828125,25.591861724853516,37.61000061035156,26.12360382080078
2015-12-10,415.47900390625,25.77947998046875,37.564998626708984,26.247875213623047
2015-12-11,451.93798828125,25.40423583984375,36.779998779296875,25.57229995727539
2015-12-12,434.99700927734375,,,
2015-12-13,433.7550048828125,,,
2015-12-14,444.1820068359375,25.104040145874023,36.17499923706055,25.414146423339844
2015-12-15,465.3210144042969,25.366716384887695,37.28499984741211,24.964508056640625
2015-12-16,454.9339904785156,25.976486206054688,37.3849983215332,25.156566619873047
2015-12-17,456.0780029296875,25.394853591918945,37.84000015258789,24.623340606689453
2015-12-18,463.6159973144531,24.87888526916504,37.345001220703125,23.956802368164062
2015-12-19,462.3219909667969,,,
2015-12-20,442.68499755859375,,,
2015-12-21,438.6390075683594,25.197847366333008,36.845001220703125,24.250530242919922
2015-12-22,436.5719909667969,25.4980411529541,36.95000076293945,24.227933883666992
2015-12-23,442.4010009765625,25.704429626464844,37.92499923706055,24.539737701416016
2015-12-24,454.9849853515625,25.777679443359375,37.810001373291016,24.408695220947266
2015-12-25,455.65301513671875,,,
2015-12-26,417.27398681640625,,,
2015-12-27,422.822998046875,,,
2015-12-28,422.27899169921875,25.711938858032227,37.415000915527344,24.135299682617188
2015-12-29,432.9830017089844,25.86220359802246,38.185001373291016,24.56911849975586
2015-12-30,426.6199951171875,25.683773040771484,38.05500030517578,24.248273849487305
2015-12-31,430.5669860839844,25.44900131225586,,23.782827377319336
2016-01-01,434.3340148925781,,,
2016-01-02,433.43798828125,,,
2016-01-03,430.010986328125,,,
2016-01-04,433.09100341796875,24.688352584838867,37.060001373291016,23.803159713745117
2016-01-05,431.9599914550781,24.75408172607422,37.54499816894531,23.2066707611084
2016-01-06,429.1050109863281,24.18125343322754,37.06999969482422,22.752519607543945
2016-01-07,458.0480041503906,23.176437377929688,36.150001525878906,21.792259216308594
2016-01-08,453.2300109863281,22.659940719604492,35.369998931884766,21.90749740600586
2016-01-09,447.6109924316406,,,
2016-01-10,447.9909973144531,,,
2016-01-11,448.4280090332031,22.791414260864258,35.18000030517578,22.262226104736328
2016-01-12,435.69000244140625,23.04496192932129,35.5099983215332,22.585329055786133
2016-01-13,432.3710021972656,22.359437942504883,35.67499923706055,22.00465202331543
2016-01-14,430.3059997558594,22.227962493896484,35.064998626708984,22.485910415649414
2016-01-15,364.33099365234375,22.040143966674805,34.20500183105469,21.945903778076172
2016-01-16,387.5360107421875,,,
2016-01-17,382.29901123046875,,,
2016-01-18,387.1679992675781,,34.32500076293945,
2016-01-19,380.14898681640625,21.82416343688965,34.630001068115234,21.83971405029297
2016-01-20,420.2300109863281,21.58000373840332,33.46500015258789,21.86908531188965
2016-01-21,410.2619934082031,21.84294319152832,34.345001220703125,21.75837516784668
2016-01-22,382.49200439453125,22.462736129760742,35.02000045776367,22.91520118713379
2016-01-23,387.4909973144531,,,
2016-01-24,402.97100830078125,,,
2016-01-25,391.72601318359375,21.84294319152832,34.86000061035156,22.46784019470215
2016-01-26,392.15301513671875,22.50029754638672,34.91999816894531,22.59210205078125
2016-01-27,394.97198486328125,22.17162322998047,35.084999084472656,21.10765838623047
2016-01-28,380.28900146484375,22.199796676635742,34.4900016784668,21.25904083251953
2016-01-29,379.4739990234375,22.847755432128906,35.470001220703125,21.993356704711914
2016-01-30,378.2550048828125,,,
2016-01-31,368.7669982910156,,,
2016-02-01,373.0559997558594,22.650554656982422,35.459999084472656,21.78774642944336
2016-02-02,374.447998046875,22.077722549438477,35.025001525878906,21.34716033935547
2016-02-03,369.9490051269531,22.030759811401367,34.13999938964844,21.769672393798828
2016-02-04,389.593994140625,22.227962493896484,34.130001068115234,21.944581985473633
2016-02-05,386.54901123046875,21.58939552307129,33.845001220703125,21.358488082885742
2016-02-06,376.5220031738281,,,
2016-02-07,376.6199951171875,,,
2016-02-08,373.4469909667969,20.85691261291504,32.88999938964844,21.583389282226562
2016-02-09,376.02899169921875,20.950822830200195,32.5099983215332,21.578845977783203
2016-02-10,381.64898681640625,21.166810989379883,32.96500015258789,21.415279388427734
2016-02-11,379.65399169921875,20.528236389160156,31.71500015258789,21.285797119140625
2016-02-12,384.26300048828125,21.20436668395996,32.79499816894531,21.351680755615234
2016-02-13,391.8599853515625,,,
2016-02-14,407.2300109863281,,,
2016-02-15,400.18499755859375,,33.64500045776367,
2016-02-16,407.4880065917969,21.730257034301758,33.584999084472656,21.95367431640625
2016-02-17,416.3219909667969,21.918073654174805,34.39500045776367,22.289886474609375
2016-02-18,422.37298583984375,21.786605834960938,34.474998474121094,21.86734962463379
2016-02-19,420.7850036621094,21.82416343688965,34.279998779296875,21.817367553710938
2016-02-20,437.16400146484375,,,
2016-02-21,438.7980041503906,,,
2016-02-22,437.74798583984375,22.265531539916992,35.02000045776367,22.00819969177246
2016-02-23,420.7359924316406,22.434558868408203,34.619998931884766,21.51069450378418
2016-02-24,424.9549865722656,22.641162872314453,33.994998931884766,21.831003189086914
2016-02-25,424.54400634765625,23.04496192932129,34.66999816894531,21.980939865112305
2016-02-26,432.1520080566406,23.12948226928711,35.345001220703125,22.01502227783203
2016-02-27,432.5190124511719,,,
2016-02-28,433.5039978027344,,,
2016-02-29,437.6969909667969,22.99801254272461,35.55500030517578,21.96503257751465
2016-03-01,435.12298583984375,23.627193450927734,35.875,22.837364196777344
2016-03-02,423.989013671875,23.83379364013672,36.25,22.88734245300293
2016-03-03,421.6510009765625,24.134300231933594,36.02000045776367,23.057720184326172
2016-03-04,410.9389953613281,24.04038429260254,36.26499938964844,23.400754928588867
2016-03-05,400.57000732421875,,,
2016-03-06,407.7070007324219,,,
